datetime,value,nr,solar,eolica,otras_ren,otras,pct_nr,pct_solar,pct_eolica,pct_otras_ren,pct_otras,pct_total
2020-06-05 08:00:00+02:00,32.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 09:00:00+02:00,32.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 10:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 11:00:00+02:00,29.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 12:00:00+02:00,29.79,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 13:00:00+02:00,29.34,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 14:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 15:00:00+02:00,21.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 16:00:00+02:00,21.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 17:00:00+02:00,21.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 18:00:00+02:00,21.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 19:00:00+02:00,25.12,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 20:00:00+02:00,30.97,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 21:00:00+02:00,35.18,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 22:00:00+02:00,35.66,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-05 23:00:00+02:00,32.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 00:00:00+02:00,33.18,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 01:00:00+02:00,32.25,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 02:00:00+02:00,31.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 03:00:00+02:00,32.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 04:00:00+02:00,32.25,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 05:00:00+02:00,32.56,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 06:00:00+02:00,32.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 07:00:00+02:00,32.84,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 08:00:00+02:00,31.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 09:00:00+02:00,28.28,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 10:00:00+02:00,27.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 11:00:00+02:00,26.63,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 12:00:00+02:00,25.97,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 13:00:00+02:00,27.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 14:00:00+02:00,25.46,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 15:00:00+02:00,21.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 16:00:00+02:00,21.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 17:00:00+02:00,21.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 18:00:00+02:00,21.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 19:00:00+02:00,22.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 20:00:00+02:00,27.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 21:00:00+02:00,32.42,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 22:00:00+02:00,33.69,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-06 23:00:00+02:00,31.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 00:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 01:00:00+02:00,19.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 02:00:00+02:00,19.55,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 03:00:00+02:00,19.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 04:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 05:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 06:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 07:00:00+02:00,18.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 08:00:00+02:00,17.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 09:00:00+02:00,16.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 10:00:00+02:00,15.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 11:00:00+02:00,16.06,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 12:00:00+02:00,18.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 13:00:00+02:00,17.48,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 14:00:00+02:00,16.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 15:00:00+02:00,10.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 16:00:00+02:00,13.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 17:00:00+02:00,17.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 18:00:00+02:00,19.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 19:00:00+02:00,22.35,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 20:00:00+02:00,25.24,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 21:00:00+02:00,28.32,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 22:00:00+02:00,32.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-07 23:00:00+02:00,28.91,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 00:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 01:00:00+02:00,22.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 02:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 03:00:00+02:00,21.36,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 04:00:00+02:00,20.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 05:00:00+02:00,23.03,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 06:00:00+02:00,23.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 07:00:00+02:00,30.33,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 08:00:00+02:00,30.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 09:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 10:00:00+02:00,28.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 11:00:00+02:00,26.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 12:00:00+02:00,28.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 13:00:00+02:00,28.78,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 14:00:00+02:00,28.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 15:00:00+02:00,27.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 16:00:00+02:00,25.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 17:00:00+02:00,25.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 18:00:00+02:00,28.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 19:00:00+02:00,28.78,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 20:00:00+02:00,30.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 21:00:00+02:00,31.18,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 22:00:00+02:00,32.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-08 23:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 00:00:00+02:00,28.39,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 01:00:00+02:00,25.79,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 02:00:00+02:00,24.08,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 03:00:00+02:00,23.67,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 04:00:00+02:00,23.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 05:00:00+02:00,22.74,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 06:00:00+02:00,28.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 07:00:00+02:00,31.49,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 08:00:00+02:00,32.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 09:00:00+02:00,32.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 10:00:00+02:00,30.89,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 11:00:00+02:00,30.91,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 12:00:00+02:00,31.29,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 13:00:00+02:00,31.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 14:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 15:00:00+02:00,28.75,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 16:00:00+02:00,27.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 17:00:00+02:00,27.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 18:00:00+02:00,30.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 19:00:00+02:00,30.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 20:00:00+02:00,31.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 21:00:00+02:00,32.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 22:00:00+02:00,32.83,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-09 23:00:00+02:00,29.06,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 00:00:00+02:00,29.71,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 01:00:00+02:00,26.98,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 02:00:00+02:00,26.32,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 03:00:00+02:00,24.79,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 04:00:00+02:00,24.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 05:00:00+02:00,26.55,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 06:00:00+02:00,29.44,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 07:00:00+02:00,32.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 08:00:00+02:00,34.32,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 09:00:00+02:00,34.89,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 10:00:00+02:00,34.05,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 11:00:00+02:00,34.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 12:00:00+02:00,34.77,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 13:00:00+02:00,34.14,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 14:00:00+02:00,32.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 15:00:00+02:00,31.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 16:00:00+02:00,30.24,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 17:00:00+02:00,29.44,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 18:00:00+02:00,30.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 19:00:00+02:00,30.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 20:00:00+02:00,33.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 21:00:00+02:00,31.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 22:00:00+02:00,31.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-10 23:00:00+02:00,30.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 00:00:00+02:00,30.34,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 01:00:00+02:00,28.69,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 02:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 03:00:00+02:00,24.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 04:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 05:00:00+02:00,21.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 06:00:00+02:00,22.67,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 07:00:00+02:00,26.06,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 08:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 09:00:00+02:00,28.96,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 10:00:00+02:00,26.06,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 11:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 12:00:00+02:00,21.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 13:00:00+02:00,20.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 14:00:00+02:00,20.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 15:00:00+02:00,19.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 16:00:00+02:00,19.28,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 17:00:00+02:00,20.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 18:00:00+02:00,20.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 19:00:00+02:00,20.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 20:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 21:00:00+02:00,27.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 22:00:00+02:00,26.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-11 23:00:00+02:00,23.81,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 00:00:00+02:00,20.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 01:00:00+02:00,17.96,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 02:00:00+02:00,17.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 03:00:00+02:00,16.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 04:00:00+02:00,16.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 05:00:00+02:00,16.64,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 06:00:00+02:00,19.14,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 07:00:00+02:00,22.68,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 08:00:00+02:00,26.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 09:00:00+02:00,23.23,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 10:00:00+02:00,21.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 11:00:00+02:00,20.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 12:00:00+02:00,19.45,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 13:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 14:00:00+02:00,17.71,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 15:00:00+02:00,16.25,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 16:00:00+02:00,17.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 17:00:00+02:00,19.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 18:00:00+02:00,20.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 19:00:00+02:00,20.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 20:00:00+02:00,26.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 21:00:00+02:00,24.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 22:00:00+02:00,25.46,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-12 23:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 00:00:00+02:00,20.98,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 01:00:00+02:00,19.44,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 02:00:00+02:00,18.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 03:00:00+02:00,18.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 04:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 05:00:00+02:00,18.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 06:00:00+02:00,19.33,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 07:00:00+02:00,19.86,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 08:00:00+02:00,20.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 09:00:00+02:00,19.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 10:00:00+02:00,18.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 11:00:00+02:00,18.11,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 12:00:00+02:00,18.98,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 13:00:00+02:00,18.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 14:00:00+02:00,17.63,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 15:00:00+02:00,15.84,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 16:00:00+02:00,17.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 17:00:00+02:00,18.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 18:00:00+02:00,21.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 19:00:00+02:00,24.87,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 20:00:00+02:00,25.96,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 21:00:00+02:00,31.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 22:00:00+02:00,33.79,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-13 23:00:00+02:00,33.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 00:00:00+02:00,33.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 01:00:00+02:00,31.59,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 02:00:00+02:00,31.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 03:00:00+02:00,31.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 04:00:00+02:00,31.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 05:00:00+02:00,31.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 06:00:00+02:00,31.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 07:00:00+02:00,30.55,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 08:00:00+02:00,28.58,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 09:00:00+02:00,26.49,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 10:00:00+02:00,24.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 11:00:00+02:00,24.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 12:00:00+02:00,23.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 13:00:00+02:00,23.46,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 14:00:00+02:00,20.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 15:00:00+02:00,15.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 16:00:00+02:00,14.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 17:00:00+02:00,17.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 18:00:00+02:00,21.08,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 19:00:00+02:00,23.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 20:00:00+02:00,25.97,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 21:00:00+02:00,31.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 22:00:00+02:00,33.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-14 23:00:00+02:00,31.39,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 00:00:00+02:00,32.03,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 01:00:00+02:00,27.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 02:00:00+02:00,25.74,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 03:00:00+02:00,23.58,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 04:00:00+02:00,23.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 05:00:00+02:00,24.78,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 06:00:00+02:00,29.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-06-15 07:00:00+02:00,35.28,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
